AM Result File
MAPDL 2025 R1          BUILD 25.1        UP20250123    WINDOWS x64 
04/04/2026      11:15:42
Title: --Transient Thermal
Node Number	X Coordinate	Y Coordinate	Z Coordinate	Deposition-Temp
     127	-0.300000048E-02	-0.238418579E-09	 0.339999999E-02	  1259.46940    
     128	-0.270000045E-02	-0.238418579E-09	 0.339999999E-02	  1259.46940    
     328	-0.240000043E-02	-0.238418579E-09	 0.339999999E-02	  1259.46940    
     526	-0.210000040E-02	-0.238418579E-09	 0.339999999E-02	  1259.46940    
     735	-0.180000038E-02	-0.238418579E-09	 0.339999999E-02	  1259.46940    
     944	-0.150000036E-02	-0.238418579E-09	 0.339999999E-02	  1259.46940    
    1186	-0.120000033E-02	-0.238418579E-09	 0.339999999E-02	  1259.46940    
    1428	-0.900000310E-03	-0.238418579E-09	 0.339999999E-02	  1259.46940    
    1659	-0.600000286E-03	-0.238418579E-09	 0.339999999E-02	  1259.46940    
    1890	-0.300000262E-03	-0.238418579E-09	 0.339999999E-02	  1259.46940    
    2121	-0.238418579E-09	-0.238418579E-09	 0.339999999E-02	  1259.46940    
     149	-0.300000048E-02	 0.299999785E-03	 0.339999999E-02	  1259.46940    
     150	-0.270000045E-02	 0.299999785E-03	 0.339999999E-02	  1259.46940    
     339	-0.240000043E-02	 0.299999785E-03	 0.339999999E-02	  1259.46940    
     537	-0.210000040E-02	 0.299999785E-03	 0.339999999E-02	  1259.46940    
     746	-0.180000038E-02	 0.299999785E-03	 0.339999999E-02	  1259.46940    
     955	-0.150000036E-02	 0.299999785E-03	 0.339999999E-02	  1259.46940    
    1197	-0.120000033E-02	 0.299999785E-03	 0.339999999E-02	  1259.46940    
    1439	-0.900000310E-03	 0.299999785E-03	 0.339999999E-02	  1259.46940    
    1670	-0.600000286E-03	 0.299999785E-03	 0.339999999E-02	  1259.46940    
    1901	-0.300000262E-03	 0.299999785E-03	 0.339999999E-02	  1259.46940    
    2132	-0.238418579E-09	 0.299999785E-03	 0.339999999E-02	  1259.46940    
     171	-0.300000048E-02	 0.599999809E-03	 0.339999999E-02	  1259.46940    
     172	-0.270000045E-02	 0.599999809E-03	 0.339999999E-02	  1259.46940    
     350	-0.240000043E-02	 0.599999809E-03	 0.339999999E-02	  1259.46940    
     548	-0.210000040E-02	 0.599999809E-03	 0.339999999E-02	  1259.46940    
     757	-0.180000038E-02	 0.599999809E-03	 0.339999999E-02	  1259.46940    
     966	-0.150000036E-02	 0.599999809E-03	 0.339999999E-02	  1259.46940    
    1208	-0.120000033E-02	 0.599999809E-03	 0.339999999E-02	  1259.46940    
    1450	-0.900000310E-03	 0.599999809E-03	 0.339999999E-02	  1259.46940    
    1681	-0.600000286E-03	 0.599999809E-03	 0.339999999E-02	  1259.46940    
    1912	-0.300000262E-03	 0.599999809E-03	 0.339999999E-02	  1259.46940    
    2143	-0.238418579E-09	 0.599999809E-03	 0.339999999E-02	  1259.46940    
     193	-0.300000048E-02	 0.899999833E-03	 0.339999999E-02	  1259.46940    
     194	-0.270000045E-02	 0.899999833E-03	 0.339999999E-02	  1259.46940    
     361	-0.240000043E-02	 0.899999833E-03	 0.339999999E-02	  1259.46940    
     559	-0.210000040E-02	 0.899999833E-03	 0.339999999E-02	  1259.46940    
     768	-0.180000038E-02	 0.899999833E-03	 0.339999999E-02	  1259.46940    
     977	-0.150000036E-02	 0.899999833E-03	 0.339999999E-02	  1259.46940    
    1219	-0.120000033E-02	 0.899999833E-03	 0.339999999E-02	  1259.46940    
    1461	-0.900000310E-03	 0.899999833E-03	 0.339999999E-02	  1259.46940    
    1692	-0.600000286E-03	 0.899999833E-03	 0.339999999E-02	  1259.46940    
    1923	-0.300000262E-03	 0.899999833E-03	 0.339999999E-02	  1259.46940    
     215	-0.300000048E-02	 0.119999986E-02	 0.339999999E-02	  1259.46940    
     216	-0.270000045E-02	 0.119999986E-02	 0.339999999E-02	  1259.46940    
     372	-0.240000043E-02	 0.119999986E-02	 0.339999999E-02	  1259.46940    
     570	-0.210000040E-02	 0.119999986E-02	 0.339999999E-02	  1259.46940    
     779	-0.180000038E-02	 0.119999986E-02	 0.339999999E-02	  1259.46940    
     988	-0.150000036E-02	 0.119999986E-02	 0.339999999E-02	  1259.46940    
    1230	-0.120000033E-02	 0.119999986E-02	 0.339999999E-02	  1259.46940    
    1472	-0.900000310E-03	 0.119999986E-02	 0.339999999E-02	  1259.46940    
    1703	-0.600000286E-03	 0.119999986E-02	 0.339999999E-02	  1259.46940    
    1934	-0.300000262E-03	 0.119999986E-02	 0.339999999E-02	  1259.46940    
     237	-0.300000048E-02	 0.149999988E-02	 0.339999999E-02	  1259.46940    
     238	-0.270000045E-02	 0.149999988E-02	 0.339999999E-02	  1259.46940    
     383	-0.240000043E-02	 0.149999988E-02	 0.339999999E-02	  1259.46940    
     581	-0.210000040E-02	 0.149999988E-02	 0.339999999E-02	  1259.46940    
     790	-0.180000038E-02	 0.149999988E-02	 0.339999999E-02	  1259.46940    
     999	-0.150000036E-02	 0.149999988E-02	 0.339999999E-02	  1259.46940    
    1241	-0.120000033E-02	 0.149999988E-02	 0.339999999E-02	  1259.46940    
    1483	-0.900000310E-03	 0.149999988E-02	 0.339999999E-02	  1259.46940    
    1714	-0.600000286E-03	 0.149999988E-02	 0.339999999E-02	  1259.46940    
    1945	-0.300000262E-03	 0.149999988E-02	 0.339999999E-02	  1259.46940    
     402	-0.270000045E-02	 0.179999990E-02	 0.339999999E-02	  1259.46940    
     403	-0.240000043E-02	 0.179999990E-02	 0.339999999E-02	  1259.46940    
     592	-0.210000040E-02	 0.179999990E-02	 0.339999999E-02	  1259.46940    
     801	-0.180000038E-02	 0.179999990E-02	 0.339999999E-02	  1259.46940    
    1010	-0.150000036E-02	 0.179999990E-02	 0.339999999E-02	  1259.46940    
    1252	-0.120000033E-02	 0.179999990E-02	 0.339999999E-02	  1259.46940    
    1494	-0.900000310E-03	 0.179999990E-02	 0.339999999E-02	  1259.46940    
    1725	-0.600000286E-03	 0.179999990E-02	 0.339999999E-02	  1259.46940    
    1956	-0.300000262E-03	 0.179999990E-02	 0.339999999E-02	  1259.46940    
     611	-0.240000043E-02	 0.209999993E-02	 0.339999999E-02	  1259.46940    
     612	-0.210000040E-02	 0.209999993E-02	 0.339999999E-02	  1259.46940    
     812	-0.180000038E-02	 0.209999993E-02	 0.339999999E-02	  1259.46940    
    1021	-0.150000036E-02	 0.209999993E-02	 0.339999999E-02	  1259.46940    
    1263	-0.120000033E-02	 0.209999993E-02	 0.339999999E-02	  1259.46940    
    1505	-0.900000310E-03	 0.209999993E-02	 0.339999999E-02	  1259.46940    
    1736	-0.600000286E-03	 0.209999993E-02	 0.339999999E-02	  1259.46940    
    1967	-0.300000262E-03	 0.209999993E-02	 0.339999999E-02	  1259.46940    
     633	-0.240000043E-02	 0.239999995E-02	 0.339999999E-02	  1259.46940    
     634	-0.210000040E-02	 0.239999995E-02	 0.339999999E-02	  1259.46940    
     823	-0.180000038E-02	 0.239999995E-02	 0.339999999E-02	  1259.46940    
    1032	-0.150000036E-02	 0.239999995E-02	 0.339999999E-02	  1259.46940    
    1274	-0.120000033E-02	 0.239999995E-02	 0.339999999E-02	  1259.46940    
    1516	-0.900000310E-03	 0.239999995E-02	 0.339999999E-02	  1259.46940    
    1747	-0.600000286E-03	 0.239999995E-02	 0.339999999E-02	  1259.46940    
    1051	-0.180000038E-02	 0.269999998E-02	 0.339999999E-02	  1259.46940    
    1052	-0.150000036E-02	 0.269999998E-02	 0.339999999E-02	  1259.46940    
    1285	-0.120000033E-02	 0.269999998E-02	 0.339999999E-02	  1259.46940    
    1527	-0.900000310E-03	 0.269999998E-02	 0.339999999E-02	  1259.46940    
    1758	-0.600000286E-03	 0.269999998E-02	 0.339999999E-02	  1259.46940    
    1304	-0.150000036E-02	 0.300000000E-02	 0.339999999E-02	  1259.46940    
    1305	-0.120000033E-02	 0.300000000E-02	 0.339999999E-02	  1259.46940    
    1538	-0.900000310E-03	 0.300000000E-02	 0.339999999E-02	  1259.46940    
    1769	-0.600000286E-03	 0.300000000E-02	 0.339999999E-02	  1259.46940    
    1978	-0.300000262E-03	 0.239999995E-02	 0.339999999E-02	  1259.46940    
    1989	-0.300000262E-03	 0.269999998E-02	 0.339999999E-02	  1259.46940    
    2000	-0.300000262E-03	 0.300000000E-02	 0.339999999E-02	  1259.46940    
    2154	-0.238418579E-09	 0.899999833E-03	 0.339999999E-02	  1259.46940    
    2165	-0.238418579E-09	 0.119999986E-02	 0.339999999E-02	  1259.46940    
    2176	-0.238418579E-09	 0.149999988E-02	 0.339999999E-02	  1259.46940    
    2187	-0.238418579E-09	 0.179999990E-02	 0.339999999E-02	  1259.46940    
    2198	-0.238418579E-09	 0.209999993E-02	 0.339999999E-02	  1259.46940    
    2209	-0.238418579E-09	 0.239999995E-02	 0.339999999E-02	  1259.46940    
    2220	-0.238418579E-09	 0.269999998E-02	 0.339999999E-02	  1259.46940    
    2231	-0.238418579E-09	 0.300000000E-02	 0.339999999E-02	  1259.46940    
    2341	 0.299999785E-03	-0.300000262E-03	 0.339999999E-02	  1259.46940    
    2352	 0.299999785E-03	-0.238418579E-09	 0.339999999E-02	  1259.46940    
    2363	 0.299999785E-03	 0.299999785E-03	 0.339999999E-02	  1259.46940    
    2374	 0.299999785E-03	 0.599999809E-03	 0.339999999E-02	  1259.46940    
    2385	 0.299999785E-03	 0.899999833E-03	 0.339999999E-02	  1259.46940    
    2396	 0.299999785E-03	 0.119999986E-02	 0.339999999E-02	  1259.46940    
    2407	 0.299999785E-03	 0.149999988E-02	 0.339999999E-02	  1259.46940    
    2418	 0.299999785E-03	 0.179999990E-02	 0.339999999E-02	  1259.46940    
    2429	 0.299999785E-03	 0.209999993E-02	 0.339999999E-02	  1259.46940    
    2440	 0.299999785E-03	 0.239999995E-02	 0.339999999E-02	  1259.46940    
    2451	 0.299999785E-03	 0.269999998E-02	 0.339999999E-02	  1259.46940    
    2462	 0.299999785E-03	 0.300000000E-02	 0.339999999E-02	  1259.46940    
    2572	 0.599999809E-03	-0.300000262E-03	 0.339999999E-02	  1259.46940    
    2583	 0.599999809E-03	-0.238418579E-09	 0.339999999E-02	  1259.46940    
    2594	 0.599999809E-03	 0.299999785E-03	 0.339999999E-02	  1259.46940    
    2605	 0.599999809E-03	 0.599999809E-03	 0.339999999E-02	  1259.46940    
    2616	 0.599999809E-03	 0.899999833E-03	 0.339999999E-02	  1259.46940    
    2627	 0.599999809E-03	 0.119999986E-02	 0.339999999E-02	  1259.46940    
    2638	 0.599999809E-03	 0.149999988E-02	 0.339999999E-02	  1259.46940    
    2649	 0.599999809E-03	 0.179999990E-02	 0.339999999E-02	  1259.46940    
    2660	 0.599999809E-03	 0.209999993E-02	 0.339999999E-02	  1259.46940    
    2671	 0.599999809E-03	 0.239999995E-02	 0.339999999E-02	  1259.46940    
    2682	 0.599999809E-03	 0.269999998E-02	 0.339999999E-02	  1259.46940    
    2693	 0.599999809E-03	 0.300000000E-02	 0.339999999E-02	  1259.46940    
    2803	 0.899999833E-03	-0.300000262E-03	 0.339999999E-02	  1259.46940    
    2814	 0.899999833E-03	-0.238418579E-09	 0.339999999E-02	  1259.46940    
    2825	 0.899999833E-03	 0.299999785E-03	 0.339999999E-02	  1259.46940    
    2836	 0.899999833E-03	 0.599999809E-03	 0.339999999E-02	  1259.46940    
    2847	 0.899999833E-03	 0.899999833E-03	 0.339999999E-02	  1259.46940    
    2858	 0.899999833E-03	 0.119999986E-02	 0.339999999E-02	  1259.46940    
    2869	 0.899999833E-03	 0.149999988E-02	 0.339999999E-02	  1259.46940    
    2880	 0.899999833E-03	 0.179999990E-02	 0.339999999E-02	  1259.46940    
    2891	 0.899999833E-03	 0.209999993E-02	 0.339999999E-02	  1259.46940    
    2902	 0.899999833E-03	 0.239999995E-02	 0.339999999E-02	  1259.46940    
    2913	 0.899999833E-03	 0.269999998E-02	 0.339999999E-02	  1259.46940    
    2924	 0.899999833E-03	 0.300000000E-02	 0.339999999E-02	  1259.46940    
    3034	 0.119999986E-02	-0.300000262E-03	 0.339999999E-02	  1259.46940    
    3045	 0.119999986E-02	-0.238418579E-09	 0.339999999E-02	  1259.46940    
    3056	 0.119999986E-02	 0.299999785E-03	 0.339999999E-02	  1259.46940    
    3067	 0.119999986E-02	 0.599999809E-03	 0.339999999E-02	  1259.46940    
    3078	 0.119999986E-02	 0.899999833E-03	 0.339999999E-02	  1259.46940    
    3089	 0.119999986E-02	 0.119999986E-02	 0.339999999E-02	  1259.46940    
    3100	 0.119999986E-02	 0.149999988E-02	 0.339999999E-02	  1259.46940    
    3111	 0.119999986E-02	 0.179999990E-02	 0.339999999E-02	  1259.46940    
    3122	 0.119999986E-02	 0.209999993E-02	 0.339999999E-02	  1259.46940    
    3133	 0.119999986E-02	 0.239999995E-02	 0.339999999E-02	  1259.46940    
    3144	 0.119999986E-02	 0.269999998E-02	 0.339999999E-02	  1259.46940    
    3155	 0.119999986E-02	 0.300000000E-02	 0.339999999E-02	  1259.46940    
    3265	 0.149999988E-02	-0.300000262E-03	 0.339999999E-02	  1259.46940    
    3276	 0.149999988E-02	-0.238418579E-09	 0.339999999E-02	  1259.46940    
    3287	 0.149999988E-02	 0.299999785E-03	 0.339999999E-02	  1259.46940    
    3298	 0.149999988E-02	 0.599999809E-03	 0.339999999E-02	  1259.46940    
    3309	 0.149999988E-02	 0.899999833E-03	 0.339999999E-02	  1259.46940    
    3320	 0.149999988E-02	 0.119999986E-02	 0.339999999E-02	  1259.46940    
    3331	 0.149999988E-02	 0.149999988E-02	 0.339999999E-02	  1259.46940    
    3342	 0.149999988E-02	 0.179999990E-02	 0.339999999E-02	  1259.46940    
    3353	 0.149999988E-02	 0.209999993E-02	 0.339999999E-02	  1259.46940    
    3364	 0.149999988E-02	 0.239999995E-02	 0.339999999E-02	  1259.46940    
    3375	 0.149999988E-02	 0.269999998E-02	 0.339999999E-02	  1259.46940    
    3386	 0.149999988E-02	 0.300000000E-02	 0.339999999E-02	  1259.46940    
    3485	 0.179999990E-02	-0.300000262E-03	 0.339999999E-02	  1259.46940    
    3496	 0.179999990E-02	-0.238418579E-09	 0.339999999E-02	  1259.46940    
    3507	 0.179999990E-02	 0.299999785E-03	 0.339999999E-02	  1259.46940    
    3518	 0.179999990E-02	 0.599999809E-03	 0.339999999E-02	  1259.46940    
    3529	 0.179999990E-02	 0.899999833E-03	 0.339999999E-02	  1259.46940    
    3540	 0.179999990E-02	 0.119999986E-02	 0.339999999E-02	  1259.46940    
    3551	 0.179999990E-02	 0.149999988E-02	 0.339999999E-02	  1259.46940    
    3562	 0.179999990E-02	 0.179999990E-02	 0.339999999E-02	  1259.46940    
    3573	 0.179999990E-02	 0.209999993E-02	 0.339999999E-02	  1259.46940    
    3584	 0.179999990E-02	 0.239999995E-02	 0.339999999E-02	  1259.46940    
    3595	 0.179999990E-02	 0.269999998E-02	 0.339999999E-02	  1259.46940    
    3683	 0.209999993E-02	-0.300000262E-03	 0.339999999E-02	  1259.46940    
    3694	 0.209999993E-02	-0.238418579E-09	 0.339999999E-02	  1259.46940    
    3705	 0.209999993E-02	 0.299999785E-03	 0.339999999E-02	  1259.46940    
    3716	 0.209999993E-02	 0.599999809E-03	 0.339999999E-02	  1259.46940    
    3727	 0.209999993E-02	 0.899999833E-03	 0.339999999E-02	  1259.46940    
    3738	 0.209999993E-02	 0.119999986E-02	 0.339999999E-02	  1259.46940    
    3749	 0.209999993E-02	 0.149999988E-02	 0.339999999E-02	  1259.46940    
    3760	 0.209999993E-02	 0.179999990E-02	 0.339999999E-02	  1259.46940    
    3771	 0.209999993E-02	 0.209999993E-02	 0.339999999E-02	  1259.46940    
    3782	 0.209999993E-02	 0.239999995E-02	 0.339999999E-02	  1259.46940    
    3870	 0.239999995E-02	-0.300000262E-03	 0.339999999E-02	  1259.46940    
    3881	 0.239999995E-02	-0.238418579E-09	 0.339999999E-02	  1259.46940    
    3892	 0.239999995E-02	 0.299999785E-03	 0.339999999E-02	  1259.46940    
    3903	 0.239999995E-02	 0.599999809E-03	 0.339999999E-02	  1259.46940    
    3914	 0.239999995E-02	 0.899999833E-03	 0.339999999E-02	  1259.46940    
    3925	 0.239999995E-02	 0.119999986E-02	 0.339999999E-02	  1259.46940    
    3936	 0.239999995E-02	 0.149999988E-02	 0.339999999E-02	  1259.46940    
    3947	 0.239999995E-02	 0.179999990E-02	 0.339999999E-02	  1259.46940    
    3958	 0.239999995E-02	 0.209999993E-02	 0.339999999E-02	  1259.46940    
    3969	 0.239999995E-02	 0.239999995E-02	 0.339999999E-02	  1259.46940    
    4035	 0.269999998E-02	-0.300000262E-03	 0.339999999E-02	  1259.46940    
    4046	 0.269999998E-02	-0.238418579E-09	 0.339999999E-02	  1259.46940    
    4057	 0.269999998E-02	 0.299999785E-03	 0.339999999E-02	  1259.46940    
    4068	 0.269999998E-02	 0.599999809E-03	 0.339999999E-02	  1259.46940    
    4079	 0.269999998E-02	 0.899999833E-03	 0.339999999E-02	  1259.46940    
    4090	 0.269999998E-02	 0.119999986E-02	 0.339999999E-02	  1259.46940    
    4101	 0.269999998E-02	 0.149999988E-02	 0.339999999E-02	  1259.46940    
    4112	 0.269999998E-02	 0.179999990E-02	 0.339999999E-02	  1259.46940    
    4167	 0.300000000E-02	-0.300000262E-03	 0.339999999E-02	  1259.46940    
    4178	 0.300000000E-02	-0.238418579E-09	 0.339999999E-02	  1259.46940    
    4189	 0.300000000E-02	 0.299999785E-03	 0.339999999E-02	  1259.46940    
    4200	 0.300000000E-02	 0.599999809E-03	 0.339999999E-02	  1259.46940    
    4211	 0.300000000E-02	 0.899999833E-03	 0.339999999E-02	  1259.46940    
    4222	 0.300000000E-02	 0.119999986E-02	 0.339999999E-02	  1259.46940    
    4233	 0.300000000E-02	 0.149999988E-02	 0.339999999E-02	  1259.46940    
      39	-0.270000045E-02	-0.150000036E-02	 0.369999999E-02	  1259.56402    
     270	-0.270000045E-02	-0.180000038E-02	 0.369999999E-02	  1259.56402    
     272	-0.240000043E-02	-0.150000036E-02	 0.369999999E-02	  1259.56402    
     271	-0.240000043E-02	-0.180000038E-02	 0.369999999E-02	  1259.56402    
     445	-0.240000043E-02	-0.210000040E-02	 0.369999999E-02	  1259.56402    
     444	-0.240000043E-02	-0.240000043E-02	 0.369999999E-02	  1259.56402    
     447	-0.210000040E-02	-0.210000040E-02	 0.369999999E-02	  1259.56402    
     446	-0.210000040E-02	-0.240000043E-02	 0.369999999E-02	  1259.56402    
     461	-0.210000040E-02	-0.180000038E-02	 0.369999999E-02	  1259.56402    
     472	-0.210000040E-02	-0.150000036E-02	 0.369999999E-02	  1259.56402    
     658	-0.180000038E-02	-0.210000040E-02	 0.369999999E-02	  1259.56402    
     657	-0.180000038E-02	-0.240000043E-02	 0.369999999E-02	  1259.56402    
     670	-0.180000038E-02	-0.180000038E-02	 0.369999999E-02	  1259.56402    
     681	-0.180000038E-02	-0.150000036E-02	 0.369999999E-02	  1259.56402    
     853	-0.180000038E-02	-0.270000045E-02	 0.369999999E-02	  1259.56402    
     855	-0.150000036E-02	-0.240000043E-02	 0.369999999E-02	  1259.56402    
     854	-0.150000036E-02	-0.270000045E-02	 0.369999999E-02	  1259.56402    
     868	-0.150000036E-02	-0.210000040E-02	 0.369999999E-02	  1259.56402    
     879	-0.150000036E-02	-0.180000038E-02	 0.369999999E-02	  1259.56402    
     890	-0.150000036E-02	-0.150000036E-02	 0.369999999E-02	  1259.56402    
    1084	-0.150000036E-02	-0.300000048E-02	 0.369999999E-02	  1259.56402    
    1086	-0.120000033E-02	-0.270000045E-02	 0.369999999E-02	  1259.56402    
    1085	-0.120000033E-02	-0.300000048E-02	 0.369999999E-02	  1259.56402    
    1099	-0.120000033E-02	-0.240000043E-02	 0.369999999E-02	  1259.56402    
    1110	-0.120000033E-02	-0.210000040E-02	 0.369999999E-02	  1259.56402    
    1121	-0.120000033E-02	-0.180000038E-02	 0.369999999E-02	  1259.56402    
    1132	-0.120000033E-02	-0.150000036E-02	 0.369999999E-02	  1259.56402    
    1329	-0.900000310E-03	-0.270000045E-02	 0.369999999E-02	  1259.56402    
    1328	-0.900000310E-03	-0.300000048E-02	 0.369999999E-02	  1259.56402    
    1341	-0.900000310E-03	-0.240000043E-02	 0.369999999E-02	  1259.56402    
    1352	-0.900000310E-03	-0.210000040E-02	 0.369999999E-02	  1259.56402    
    1363	-0.900000310E-03	-0.180000038E-02	 0.369999999E-02	  1259.56402    
    1374	-0.900000310E-03	-0.150000036E-02	 0.369999999E-02	  1259.56402    
    1143	-0.120000033E-02	-0.120000033E-02	 0.369999999E-02	  1259.56402    
    1385	-0.900000310E-03	-0.120000033E-02	 0.369999999E-02	  1259.56402    
    1560	-0.600000286E-03	-0.270000045E-02	 0.369999999E-02	  1259.56402    
    1559	-0.600000286E-03	-0.300000048E-02	 0.369999999E-02	  1259.56402    
    1572	-0.600000286E-03	-0.240000043E-02	 0.369999999E-02	  1259.56402    
    1583	-0.600000286E-03	-0.210000040E-02	 0.369999999E-02	  1259.56402    
    1594	-0.600000286E-03	-0.180000038E-02	 0.369999999E-02	  1259.56402    
