AM Result File
MAPDL 2025 R1          BUILD 25.1        UP20250123    WINDOWS x64 
04/04/2026      11:16:36
Title: --Static Structural
Node Number	X Coordinate	Y Coordinate	Z Coordinate	Recoater-Interference
   13249	-0.150000036E-02	-0.300000262E-03	 0.399999928E-03	-0.730685947E-06
   13250	-0.150000036E-02	-0.300000262E-03	 0.999999225E-04	 0.103745229E-05
   13192	-0.120000033E-02	-0.300000262E-03	 0.399999928E-03	-0.730685938E-06
   13193	-0.120000033E-02	-0.300000262E-03	 0.999999225E-04	 0.103745230E-05
   13132	-0.900000310E-03	-0.300000262E-03	 0.399999928E-03	-0.730685930E-06
   13133	-0.900000310E-03	-0.300000262E-03	 0.999999225E-04	 0.103745231E-05
   13069	-0.600000286E-03	-0.300000262E-03	 0.399999928E-03	-0.730685920E-06
   13070	-0.600000286E-03	-0.300000262E-03	 0.999999225E-04	 0.103745232E-05
   13006	-0.300000262E-03	-0.300000262E-03	 0.399999928E-03	-0.730685910E-06
   13007	-0.300000262E-03	-0.300000262E-03	 0.999999225E-04	 0.103745233E-05
   12943	-0.238418579E-09	-0.300000262E-03	 0.399999928E-03	-0.730685900E-06
   12944	-0.238418579E-09	-0.300000262E-03	 0.999999225E-04	 0.103745234E-05
   13465	-0.300000048E-02	-0.238418579E-09	 0.399999928E-03	-0.730685975E-06
   13438	-0.270000045E-02	-0.238418579E-09	 0.399999928E-03	-0.730685969E-06
   13466	-0.300000048E-02	-0.238418579E-09	 0.999999225E-04	 0.103745226E-05
   13439	-0.270000045E-02	-0.238418579E-09	 0.999999225E-04	 0.103745227E-05
   13399	-0.240000043E-02	-0.238418579E-09	 0.399999928E-03	-0.730685962E-06
   13400	-0.240000043E-02	-0.238418579E-09	 0.999999225E-04	 0.103745227E-05
   13351	-0.210000040E-02	-0.238418579E-09	 0.399999928E-03	-0.730685955E-06
   13352	-0.210000040E-02	-0.238418579E-09	 0.999999225E-04	 0.103745228E-05
   13300	-0.180000038E-02	-0.238418579E-09	 0.399999928E-03	-0.730685948E-06
   13301	-0.180000038E-02	-0.238418579E-09	 0.999999225E-04	 0.103745229E-05
   13246	-0.150000036E-02	-0.238418579E-09	 0.399999928E-03	-0.730685940E-06
   13247	-0.150000036E-02	-0.238418579E-09	 0.999999225E-04	 0.103745230E-05
   13189	-0.120000033E-02	-0.238418579E-09	 0.399999928E-03	-0.730685932E-06
   13190	-0.120000033E-02	-0.238418579E-09	 0.999999225E-04	 0.103745230E-05
   13129	-0.900000310E-03	-0.238418579E-09	 0.399999928E-03	-0.730685923E-06
   13130	-0.900000310E-03	-0.238418579E-09	 0.999999225E-04	 0.103745231E-05
   13066	-0.600000286E-03	-0.238418579E-09	 0.399999928E-03	-0.730685914E-06
   13067	-0.600000286E-03	-0.238418579E-09	 0.999999225E-04	 0.103745232E-05
   13003	-0.300000262E-03	-0.238418579E-09	 0.399999928E-03	-0.730685904E-06
   13004	-0.300000262E-03	-0.238418579E-09	 0.999999225E-04	 0.103745233E-05
   12940	-0.238418579E-09	-0.238418579E-09	 0.399999928E-03	-0.730685893E-06
   12941	-0.238418579E-09	-0.238418579E-09	 0.999999225E-04	 0.103745234E-05
   13462	-0.300000048E-02	 0.299999785E-03	 0.399999928E-03	-0.730685968E-06
   13435	-0.270000045E-02	 0.299999785E-03	 0.399999928E-03	-0.730685962E-06
   13463	-0.300000048E-02	 0.299999785E-03	 0.999999225E-04	 0.103745227E-05
   13436	-0.270000045E-02	 0.299999785E-03	 0.999999225E-04	 0.103745227E-05
   13396	-0.240000043E-02	 0.299999785E-03	 0.399999928E-03	-0.730685955E-06
   13397	-0.240000043E-02	 0.299999785E-03	 0.999999225E-04	 0.103745228E-05
   13348	-0.210000040E-02	 0.299999785E-03	 0.399999928E-03	-0.730685948E-06
   13349	-0.210000040E-02	 0.299999785E-03	 0.999999225E-04	 0.103745229E-05
   13297	-0.180000038E-02	 0.299999785E-03	 0.399999928E-03	-0.730685941E-06
   13298	-0.180000038E-02	 0.299999785E-03	 0.999999225E-04	 0.103745230E-05
   13243	-0.150000036E-02	 0.299999785E-03	 0.399999928E-03	-0.730685933E-06
   13244	-0.150000036E-02	 0.299999785E-03	 0.999999225E-04	 0.103745230E-05
   13186	-0.120000033E-02	 0.299999785E-03	 0.399999928E-03	-0.730685925E-06
   13187	-0.120000033E-02	 0.299999785E-03	 0.999999225E-04	 0.103745231E-05
   13126	-0.900000310E-03	 0.299999785E-03	 0.399999928E-03	-0.730685916E-06
   13127	-0.900000310E-03	 0.299999785E-03	 0.999999225E-04	 0.103745232E-05
   13063	-0.600000286E-03	 0.299999785E-03	 0.399999928E-03	-0.730685906E-06
   13064	-0.600000286E-03	 0.299999785E-03	 0.999999225E-04	 0.103745233E-05
   13000	-0.300000262E-03	 0.299999785E-03	 0.399999928E-03	-0.730685896E-06
   13001	-0.300000262E-03	 0.299999785E-03	 0.999999225E-04	 0.103745234E-05
   12937	-0.238418579E-09	 0.299999785E-03	 0.399999928E-03	-0.730685886E-06
   12938	-0.238418579E-09	 0.299999785E-03	 0.999999225E-04	 0.103745235E-05
   13457	-0.300000048E-02	 0.599999809E-03	 0.399999928E-03	-0.730685961E-06
   13432	-0.270000045E-02	 0.599999809E-03	 0.399999928E-03	-0.730685954E-06
   13459	-0.300000048E-02	 0.599999809E-03	 0.999999225E-04	 0.103745228E-05
   13433	-0.270000045E-02	 0.599999809E-03	 0.999999225E-04	 0.103745228E-05
   13393	-0.240000043E-02	 0.599999809E-03	 0.399999928E-03	-0.730685947E-06
   13394	-0.240000043E-02	 0.599999809E-03	 0.999999225E-04	 0.103745229E-05
   13345	-0.210000040E-02	 0.599999809E-03	 0.399999928E-03	-0.730685940E-06
   13346	-0.210000040E-02	 0.599999809E-03	 0.999999225E-04	 0.103745230E-05
   13294	-0.180000038E-02	 0.599999809E-03	 0.399999928E-03	-0.730685933E-06
   13295	-0.180000038E-02	 0.599999809E-03	 0.999999225E-04	 0.103745230E-05
   13240	-0.150000036E-02	 0.599999809E-03	 0.399999928E-03	-0.730685925E-06
   13241	-0.150000036E-02	 0.599999809E-03	 0.999999225E-04	 0.103745231E-05
   13183	-0.120000033E-02	 0.599999809E-03	 0.399999928E-03	-0.730685917E-06
   13184	-0.120000033E-02	 0.599999809E-03	 0.999999225E-04	 0.103745232E-05
   13123	-0.900000310E-03	 0.599999809E-03	 0.399999928E-03	-0.730685908E-06
   13124	-0.900000310E-03	 0.599999809E-03	 0.999999225E-04	 0.103745233E-05
   13060	-0.600000286E-03	 0.599999809E-03	 0.399999928E-03	-0.730685899E-06
   13061	-0.600000286E-03	 0.599999809E-03	 0.999999225E-04	 0.103745234E-05
   12997	-0.300000262E-03	 0.599999809E-03	 0.399999928E-03	-0.730685889E-06
   12998	-0.300000262E-03	 0.599999809E-03	 0.999999225E-04	 0.103745235E-05
   12934	-0.238418579E-09	 0.599999809E-03	 0.399999928E-03	-0.730685878E-06
   12935	-0.238418579E-09	 0.599999809E-03	 0.999999225E-04	 0.103745236E-05
   13458	-0.300000048E-02	 0.899999833E-03	 0.399999928E-03	-0.730685953E-06
   13429	-0.270000045E-02	 0.899999833E-03	 0.399999928E-03	-0.730685946E-06
   13460	-0.300000048E-02	 0.899999833E-03	 0.999999225E-04	 0.103745228E-05
   13430	-0.270000045E-02	 0.899999833E-03	 0.999999225E-04	 0.103745229E-05
   13390	-0.240000043E-02	 0.899999833E-03	 0.399999928E-03	-0.730685939E-06
   13391	-0.240000043E-02	 0.899999833E-03	 0.999999225E-04	 0.103745230E-05
   13342	-0.210000040E-02	 0.899999833E-03	 0.399999928E-03	-0.730685932E-06
   13343	-0.210000040E-02	 0.899999833E-03	 0.999999225E-04	 0.103745230E-05
   13291	-0.180000038E-02	 0.899999833E-03	 0.399999928E-03	-0.730685925E-06
   13292	-0.180000038E-02	 0.899999833E-03	 0.999999225E-04	 0.103745231E-05
   13237	-0.150000036E-02	 0.899999833E-03	 0.399999928E-03	-0.730685917E-06
   13238	-0.150000036E-02	 0.899999833E-03	 0.999999225E-04	 0.103745232E-05
   13180	-0.120000033E-02	 0.899999833E-03	 0.399999928E-03	-0.730685908E-06
   13181	-0.120000033E-02	 0.899999833E-03	 0.999999225E-04	 0.103745233E-05
   13120	-0.900000310E-03	 0.899999833E-03	 0.399999928E-03	-0.730685900E-06
   13121	-0.900000310E-03	 0.899999833E-03	 0.999999225E-04	 0.103745234E-05
   13057	-0.600000286E-03	 0.899999833E-03	 0.399999928E-03	-0.730685890E-06
   13058	-0.600000286E-03	 0.899999833E-03	 0.999999225E-04	 0.103745235E-05
   12994	-0.300000262E-03	 0.899999833E-03	 0.399999928E-03	-0.730685880E-06
   12995	-0.300000262E-03	 0.899999833E-03	 0.999999225E-04	 0.103745236E-05
   12931	-0.238418579E-09	 0.899999833E-03	 0.399999928E-03	-0.730685870E-06
   12932	-0.238418579E-09	 0.899999833E-03	 0.999999225E-04	 0.103745237E-05
   13424	-0.270000045E-02	 0.119999986E-02	 0.399999928E-03	-0.730685938E-06
   13387	-0.240000043E-02	 0.119999986E-02	 0.399999928E-03	-0.730685931E-06
   13426	-0.270000045E-02	 0.119999986E-02	 0.999999225E-04	 0.103745230E-05
   13388	-0.240000043E-02	 0.119999986E-02	 0.999999225E-04	 0.103745231E-05
   13339	-0.210000040E-02	 0.119999986E-02	 0.399999928E-03	-0.730685924E-06
   13340	-0.210000040E-02	 0.119999986E-02	 0.999999225E-04	 0.103745231E-05
   13288	-0.180000038E-02	 0.119999986E-02	 0.399999928E-03	-0.730685916E-06
   13289	-0.180000038E-02	 0.119999986E-02	 0.999999225E-04	 0.103745232E-05
   13234	-0.150000036E-02	 0.119999986E-02	 0.399999928E-03	-0.730685908E-06
   13235	-0.150000036E-02	 0.119999986E-02	 0.999999225E-04	 0.103745233E-05
   13177	-0.120000033E-02	 0.119999986E-02	 0.399999928E-03	-0.730685900E-06
   13178	-0.120000033E-02	 0.119999986E-02	 0.999999225E-04	 0.103745234E-05
   13117	-0.900000310E-03	 0.119999986E-02	 0.399999928E-03	-0.730685891E-06
   13118	-0.900000310E-03	 0.119999986E-02	 0.999999225E-04	 0.103745235E-05
   13054	-0.600000286E-03	 0.119999986E-02	 0.399999928E-03	-0.730685881E-06
   13055	-0.600000286E-03	 0.119999986E-02	 0.999999225E-04	 0.103745235E-05
   12991	-0.300000262E-03	 0.119999986E-02	 0.399999928E-03	-0.730685871E-06
   12992	-0.300000262E-03	 0.119999986E-02	 0.999999225E-04	 0.103745236E-05
   12928	-0.238418579E-09	 0.119999986E-02	 0.399999928E-03	-0.730685861E-06
   12929	-0.238418579E-09	 0.119999986E-02	 0.999999225E-04	 0.103745238E-05
   13425	-0.270000045E-02	 0.149999988E-02	 0.399999928E-03	-0.730685929E-06
   13384	-0.240000043E-02	 0.149999988E-02	 0.399999928E-03	-0.730685922E-06
   13427	-0.270000045E-02	 0.149999988E-02	 0.999999225E-04	 0.103745231E-05
   13385	-0.240000043E-02	 0.149999988E-02	 0.999999225E-04	 0.103745231E-05
   13336	-0.210000040E-02	 0.149999988E-02	 0.399999928E-03	-0.730685914E-06
   13337	-0.210000040E-02	 0.149999988E-02	 0.999999225E-04	 0.103745232E-05
   13285	-0.180000038E-02	 0.149999988E-02	 0.399999928E-03	-0.730685907E-06
   13286	-0.180000038E-02	 0.149999988E-02	 0.999999225E-04	 0.103745233E-05
   13231	-0.150000036E-02	 0.149999988E-02	 0.399999928E-03	-0.730685899E-06
   13232	-0.150000036E-02	 0.149999988E-02	 0.999999225E-04	 0.103745234E-05
   13174	-0.120000033E-02	 0.149999988E-02	 0.399999928E-03	-0.730685890E-06
   13175	-0.120000033E-02	 0.149999988E-02	 0.999999225E-04	 0.103745235E-05
   13114	-0.900000310E-03	 0.149999988E-02	 0.399999928E-03	-0.730685881E-06
   13115	-0.900000310E-03	 0.149999988E-02	 0.999999225E-04	 0.103745235E-05
   13051	-0.600000286E-03	 0.149999988E-02	 0.399999928E-03	-0.730685872E-06
   13052	-0.600000286E-03	 0.149999988E-02	 0.999999225E-04	 0.103745236E-05
   12988	-0.300000262E-03	 0.149999988E-02	 0.399999928E-03	-0.730685862E-06
   12989	-0.300000262E-03	 0.149999988E-02	 0.999999225E-04	 0.103745237E-05
   13379	-0.240000043E-02	 0.179999990E-02	 0.399999928E-03	-0.730685913E-06
   13333	-0.210000040E-02	 0.179999990E-02	 0.399999928E-03	-0.730685905E-06
   13381	-0.240000043E-02	 0.179999990E-02	 0.999999225E-04	 0.103745232E-05
   13334	-0.210000040E-02	 0.179999990E-02	 0.999999225E-04	 0.103745233E-05
   13282	-0.180000038E-02	 0.179999990E-02	 0.399999928E-03	-0.730685897E-06
   13283	-0.180000038E-02	 0.179999990E-02	 0.999999225E-04	 0.103745234E-05
   13228	-0.150000036E-02	 0.179999990E-02	 0.399999928E-03	-0.730685889E-06
   13229	-0.150000036E-02	 0.179999990E-02	 0.999999225E-04	 0.103745235E-05
   13171	-0.120000033E-02	 0.179999990E-02	 0.399999928E-03	-0.730685880E-06
   13172	-0.120000033E-02	 0.179999990E-02	 0.999999225E-04	 0.103745236E-05
   13111	-0.900000310E-03	 0.179999990E-02	 0.399999928E-03	-0.730685871E-06
   13112	-0.900000310E-03	 0.179999990E-02	 0.999999225E-04	 0.103745236E-05
   13048	-0.600000286E-03	 0.179999990E-02	 0.399999928E-03	-0.730685862E-06
   13049	-0.600000286E-03	 0.179999990E-02	 0.999999225E-04	 0.103745237E-05
   12985	-0.300000262E-03	 0.179999990E-02	 0.399999928E-03	-0.730685852E-06
   12986	-0.300000262E-03	 0.179999990E-02	 0.999999225E-04	 0.103745238E-05
   13380	-0.240000043E-02	 0.209999993E-02	 0.399999928E-03	-0.730685903E-06
   13328	-0.210000040E-02	 0.209999993E-02	 0.399999928E-03	-0.730685895E-06
   13382	-0.240000043E-02	 0.209999993E-02	 0.999999225E-04	 0.103745233E-05
   13330	-0.210000040E-02	 0.209999993E-02	 0.999999225E-04	 0.103745234E-05
   13277	-0.180000038E-02	 0.209999993E-02	 0.399999928E-03	-0.730685887E-06
   13279	-0.180000038E-02	 0.209999993E-02	 0.999999225E-04	 0.103745235E-05
   13225	-0.150000036E-02	 0.209999993E-02	 0.399999928E-03	-0.730685879E-06
   13226	-0.150000036E-02	 0.209999993E-02	 0.999999225E-04	 0.103745236E-05
   13168	-0.120000033E-02	 0.209999993E-02	 0.399999928E-03	-0.730685870E-06
   13169	-0.120000033E-02	 0.209999993E-02	 0.999999225E-04	 0.103745237E-05
   13108	-0.900000310E-03	 0.209999993E-02	 0.399999928E-03	-0.730685861E-06
   13109	-0.900000310E-03	 0.209999993E-02	 0.999999225E-04	 0.103745237E-05
   13045	-0.600000286E-03	 0.209999993E-02	 0.399999928E-03	-0.730685851E-06
   13046	-0.600000286E-03	 0.209999993E-02	 0.999999225E-04	 0.103745238E-05
   12982	-0.300000262E-03	 0.209999993E-02	 0.399999928E-03	-0.730685841E-06
   12983	-0.300000262E-03	 0.209999993E-02	 0.999999225E-04	 0.103745239E-05
   13329	-0.210000040E-02	 0.239999995E-02	 0.399999928E-03	-0.730685885E-06
   13278	-0.180000038E-02	 0.239999995E-02	 0.399999928E-03	-0.730685877E-06
   13331	-0.210000040E-02	 0.239999995E-02	 0.999999225E-04	 0.103745235E-05
   13280	-0.180000038E-02	 0.239999995E-02	 0.999999225E-04	 0.103745236E-05
   13220	-0.150000036E-02	 0.239999995E-02	 0.399999928E-03	-0.730685869E-06
   13222	-0.150000036E-02	 0.239999995E-02	 0.999999225E-04	 0.103745237E-05
   13163	-0.120000033E-02	 0.239999995E-02	 0.399999928E-03	-0.730685860E-06
   13165	-0.120000033E-02	 0.239999995E-02	 0.999999225E-04	 0.103745238E-05
   13105	-0.900000310E-03	 0.239999995E-02	 0.399999928E-03	-0.730685850E-06
   13106	-0.900000310E-03	 0.239999995E-02	 0.999999225E-04	 0.103745239E-05
   13042	-0.600000286E-03	 0.239999995E-02	 0.399999928E-03	-0.730685841E-06
   13043	-0.600000286E-03	 0.239999995E-02	 0.999999225E-04	 0.103745240E-05
   13221	-0.150000036E-02	 0.269999998E-02	 0.399999928E-03	-0.730685858E-06
   13164	-0.120000033E-02	 0.269999998E-02	 0.399999928E-03	-0.730685849E-06
   13223	-0.150000036E-02	 0.269999998E-02	 0.999999225E-04	 0.103745238E-05
   13166	-0.120000033E-02	 0.269999998E-02	 0.999999225E-04	 0.103745239E-05
   13100	-0.900000310E-03	 0.269999998E-02	 0.399999928E-03	-0.730685839E-06
   13102	-0.900000310E-03	 0.269999998E-02	 0.999999225E-04	 0.103745240E-05
   13037	-0.600000286E-03	 0.269999998E-02	 0.399999928E-03	-0.730685830E-06
   13039	-0.600000286E-03	 0.269999998E-02	 0.999999225E-04	 0.103745241E-05
   13101	-0.900000310E-03	 0.300000000E-02	 0.399999928E-03	-0.730685828E-06
   13038	-0.600000286E-03	 0.300000000E-02	 0.399999928E-03	-0.730685818E-06
   13103	-0.900000310E-03	 0.300000000E-02	 0.999999225E-04	 0.103745241E-05
   13040	-0.600000286E-03	 0.300000000E-02	 0.999999225E-04	 0.103745242E-05
   12979	-0.300000262E-03	 0.239999995E-02	 0.399999928E-03	-0.730685831E-06
   12980	-0.300000262E-03	 0.239999995E-02	 0.999999225E-04	 0.103745241E-05
   12974	-0.300000262E-03	 0.269999998E-02	 0.399999928E-03	-0.730685819E-06
   12976	-0.300000262E-03	 0.269999998E-02	 0.999999225E-04	 0.103745242E-05
   12975	-0.300000262E-03	 0.300000000E-02	 0.399999928E-03	-0.730685808E-06
   12977	-0.300000262E-03	 0.300000000E-02	 0.999999225E-04	 0.103745243E-05
   12925	-0.238418579E-09	 0.149999988E-02	 0.399999928E-03	-0.730685851E-06
   12926	-0.238418579E-09	 0.149999988E-02	 0.999999225E-04	 0.103745238E-05
   12922	-0.238418579E-09	 0.179999990E-02	 0.399999928E-03	-0.730685841E-06
   12923	-0.238418579E-09	 0.179999990E-02	 0.999999225E-04	 0.103745239E-05
   12919	-0.238418579E-09	 0.209999993E-02	 0.399999928E-03	-0.730685831E-06
   12920	-0.238418579E-09	 0.209999993E-02	 0.999999225E-04	 0.103745241E-05
   12916	-0.238418579E-09	 0.239999995E-02	 0.399999928E-03	-0.730685820E-06
   12917	-0.238418579E-09	 0.239999995E-02	 0.999999225E-04	 0.103745242E-05
   12911	-0.238418579E-09	 0.269999998E-02	 0.399999928E-03	-0.730685809E-06
   12913	-0.238418579E-09	 0.269999998E-02	 0.999999225E-04	 0.103745243E-05
   12912	-0.238418579E-09	 0.300000000E-02	 0.399999928E-03	-0.730685797E-06
   12914	-0.238418579E-09	 0.300000000E-02	 0.999999225E-04	 0.103745244E-05
   12880	 0.299999785E-03	-0.300000262E-03	 0.399999928E-03	-0.730685889E-06
   12881	 0.299999785E-03	-0.300000262E-03	 0.999999225E-04	 0.103745235E-05
   12877	 0.299999785E-03	-0.238418579E-09	 0.399999928E-03	-0.730685882E-06
   12878	 0.299999785E-03	-0.238418579E-09	 0.999999225E-04	 0.103745235E-05
   12874	 0.299999785E-03	 0.299999785E-03	 0.399999928E-03	-0.730685875E-06
   12875	 0.299999785E-03	 0.299999785E-03	 0.999999225E-04	 0.103745236E-05
   12871	 0.299999785E-03	 0.599999809E-03	 0.399999928E-03	-0.730685867E-06
   12872	 0.299999785E-03	 0.599999809E-03	 0.999999225E-04	 0.103745237E-05
   12868	 0.299999785E-03	 0.899999833E-03	 0.399999928E-03	-0.730685858E-06
   12869	 0.299999785E-03	 0.899999833E-03	 0.999999225E-04	 0.103745238E-05
   12865	 0.299999785E-03	 0.119999986E-02	 0.399999928E-03	-0.730685850E-06
   12866	 0.299999785E-03	 0.119999986E-02	 0.999999225E-04	 0.103745239E-05
   12862	 0.299999785E-03	 0.149999988E-02	 0.399999928E-03	-0.730685840E-06
   12863	 0.299999785E-03	 0.149999988E-02	 0.999999225E-04	 0.103745240E-05
   12859	 0.299999785E-03	 0.179999990E-02	 0.399999928E-03	-0.730685830E-06
   12860	 0.299999785E-03	 0.179999990E-02	 0.999999225E-04	 0.103745241E-05
   12856	 0.299999785E-03	 0.209999993E-02	 0.399999928E-03	-0.730685820E-06
   12857	 0.299999785E-03	 0.209999993E-02	 0.999999225E-04	 0.103745242E-05
   12853	 0.299999785E-03	 0.239999995E-02	 0.399999928E-03	-0.730685809E-06
   12854	 0.299999785E-03	 0.239999995E-02	 0.999999225E-04	 0.103745243E-05
   12848	 0.299999785E-03	 0.269999998E-02	 0.399999928E-03	-0.730685798E-06
   12850	 0.299999785E-03	 0.269999998E-02	 0.999999225E-04	 0.103745244E-05
   12849	 0.299999785E-03	 0.300000000E-02	 0.399999928E-03	-0.730685786E-06
   12851	 0.299999785E-03	 0.300000000E-02	 0.999999225E-04	 0.103745245E-05
   12814	 0.599999809E-03	-0.300000262E-03	 0.399999928E-03	-0.730685877E-06
   12815	 0.599999809E-03	-0.300000262E-03	 0.999999225E-04	 0.103745236E-05
   12811	 0.599999809E-03	-0.238418579E-09	 0.399999928E-03	-0.730685870E-06
   12812	 0.599999809E-03	-0.238418579E-09	 0.999999225E-04	 0.103745237E-05
   12808	 0.599999809E-03	 0.299999785E-03	 0.399999928E-03	-0.730685863E-06
   12809	 0.599999809E-03	 0.299999785E-03	 0.999999225E-04	 0.103745237E-05
   12805	 0.599999809E-03	 0.599999809E-03	 0.399999928E-03	-0.730685855E-06
   12806	 0.599999809E-03	 0.599999809E-03	 0.999999225E-04	 0.103745238E-05
   12802	 0.599999809E-03	 0.899999833E-03	 0.399999928E-03	-0.730685847E-06
   12803	 0.599999809E-03	 0.899999833E-03	 0.999999225E-04	 0.103745239E-05
   12799	 0.599999809E-03	 0.119999986E-02	 0.399999928E-03	-0.730685838E-06
   12800	 0.599999809E-03	 0.119999986E-02	 0.999999225E-04	 0.103745240E-05
   12796	 0.599999809E-03	 0.149999988E-02	 0.399999928E-03	-0.730685828E-06
   12797	 0.599999809E-03	 0.149999988E-02	 0.999999225E-04	 0.103745241E-05
   12793	 0.599999809E-03	 0.179999990E-02	 0.399999928E-03	-0.730685818E-06
   12794	 0.599999809E-03	 0.179999990E-02	 0.999999225E-04	 0.103745242E-05
   12790	 0.599999809E-03	 0.209999993E-02	 0.399999928E-03	-0.730685808E-06
   12791	 0.599999809E-03	 0.209999993E-02	 0.999999225E-04	 0.103745243E-05
   12787	 0.599999809E-03	 0.239999995E-02	 0.399999928E-03	-0.730685797E-06
   12788	 0.599999809E-03	 0.239999995E-02	 0.999999225E-04	 0.103745244E-05
   12780	 0.599999809E-03	 0.269999998E-02	 0.399999928E-03	-0.730685786E-06
   12783	 0.599999809E-03	 0.269999998E-02	 0.999999225E-04	 0.103745245E-05
   12781	 0.599999809E-03	 0.300000000E-02	 0.399999928E-03	-0.730685775E-06
   12784	 0.599999809E-03	 0.300000000E-02	 0.999999225E-04	 0.103745246E-05
   12751	 0.899999833E-03	-0.300000262E-03	 0.399999928E-03	-0.730685864E-06
   12752	 0.899999833E-03	-0.300000262E-03	 0.999999225E-04	 0.103745237E-05
   12748	 0.899999833E-03	-0.238418579E-09	 0.399999928E-03	-0.730685858E-06
   12749	 0.899999833E-03	-0.238418579E-09	 0.999999225E-04	 0.103745238E-05
   12745	 0.899999833E-03	 0.299999785E-03	 0.399999928E-03	-0.730685851E-06
   12746	 0.899999833E-03	 0.299999785E-03	 0.999999225E-04	 0.103745239E-05
   12742	 0.899999833E-03	 0.599999809E-03	 0.399999928E-03	-0.730685843E-06
   12743	 0.899999833E-03	 0.599999809E-03	 0.999999225E-04	 0.103745239E-05
   12739	 0.899999833E-03	 0.899999833E-03	 0.399999928E-03	-0.730685834E-06
   12740	 0.899999833E-03	 0.899999833E-03	 0.999999225E-04	 0.103745240E-05
   12736	 0.899999833E-03	 0.119999986E-02	 0.399999928E-03	-0.730685826E-06
   12737	 0.899999833E-03	 0.119999986E-02	 0.999999225E-04	 0.103745241E-05
   12733	 0.899999833E-03	 0.149999988E-02	 0.399999928E-03	-0.730685816E-06
   12734	 0.899999833E-03	 0.149999988E-02	 0.999999225E-04	 0.103745242E-05
   12730	 0.899999833E-03	 0.179999990E-02	 0.399999928E-03	-0.730685806E-06
   12731	 0.899999833E-03	 0.179999990E-02	 0.999999225E-04	 0.103745243E-05
   12727	 0.899999833E-03	 0.209999993E-02	 0.399999928E-03	-0.730685796E-06
   12728	 0.899999833E-03	 0.209999993E-02	 0.999999225E-04	 0.103745244E-05
   12722	 0.899999833E-03	 0.239999995E-02	 0.399999928E-03	-0.730685785E-06
   12724	 0.899999833E-03	 0.239999995E-02	 0.999999225E-04	 0.103745245E-05
