AM High Strain File
ANSYS 2025 R1          BUILD 25.1        UP20250123    WINDOWS x64 
04/04/2026      11:20:42
Title: --Static Structural
Node Number	X Coordinate	Y Coordinate	Z Coordinate	High Strain Value
     794	-0.180000038E-02	 0.179999990E-02	 0.129999995E-02	 0.263038805E-03
    1003	-0.150000036E-02	 0.179999990E-02	 0.129999995E-02	 0.258576794E-03
    1245	-0.120000033E-02	 0.179999990E-02	 0.129999995E-02	 0.266543295E-03
    1487	-0.900000310E-03	 0.179999990E-02	 0.129999995E-02	 0.271201627E-03
    1718	-0.600000286E-03	 0.179999990E-02	 0.129999995E-02	 0.273257404E-03
     390	-0.270000045E-02	 0.179999990E-02	 0.159999995E-02	 0.450801571E-03
     391	-0.240000043E-02	 0.179999990E-02	 0.159999995E-02	 0.352903122E-03
     586	-0.210000040E-02	 0.179999990E-02	 0.159999995E-02	 0.238349683E-03
     795	-0.180000038E-02	 0.179999990E-02	 0.159999995E-02	 0.217818242E-03
    1004	-0.150000036E-02	 0.179999990E-02	 0.159999995E-02	 0.222217231E-03
    1246	-0.120000033E-02	 0.179999990E-02	 0.159999995E-02	 0.222927926E-03
    1488	-0.900000310E-03	 0.179999990E-02	 0.159999995E-02	 0.223358315E-03
    1719	-0.600000286E-03	 0.179999990E-02	 0.159999995E-02	 0.223142288E-03
     392	-0.270000045E-02	 0.179999990E-02	 0.189999996E-02	 0.197200908E-03
     393	-0.240000043E-02	 0.179999990E-02	 0.189999996E-02	 0.139567780E-03
     587	-0.210000040E-02	 0.179999990E-02	 0.189999996E-02	 0.921744552E-04
     796	-0.180000038E-02	 0.179999990E-02	 0.189999996E-02	 0.855103081E-04
    1005	-0.150000036E-02	 0.179999990E-02	 0.189999996E-02	 0.868561689E-04
    1247	-0.120000033E-02	 0.179999990E-02	 0.189999996E-02	 0.859942371E-04
    1489	-0.900000310E-03	 0.179999990E-02	 0.189999996E-02	 0.851389597E-04
    1720	-0.600000286E-03	 0.179999990E-02	 0.189999996E-02	 0.842476919E-04
     394	-0.270000045E-02	 0.179999990E-02	 0.219999996E-02	 0.110417750E-03
     395	-0.240000043E-02	 0.179999990E-02	 0.219999996E-02	 0.736336689E-04
     588	-0.210000040E-02	 0.179999990E-02	 0.219999996E-02	 0.472982451E-04
     797	-0.180000038E-02	 0.179999990E-02	 0.219999996E-02	 0.441460685E-04
    1006	-0.150000036E-02	 0.179999990E-02	 0.219999996E-02	 0.448030554E-04
    1248	-0.120000033E-02	 0.179999990E-02	 0.219999996E-02	 0.441587462E-04
    1490	-0.900000310E-03	 0.179999990E-02	 0.219999996E-02	 0.435357034E-04
    1721	-0.600000286E-03	 0.179999990E-02	 0.219999996E-02	 0.429125557E-04
     396	-0.270000045E-02	 0.179999990E-02	 0.249999997E-02	 0.698471145E-04
     397	-0.240000043E-02	 0.179999990E-02	 0.249999997E-02	 0.453154386E-04
     589	-0.210000040E-02	 0.179999990E-02	 0.249999997E-02	 0.288325164E-04
     798	-0.180000038E-02	 0.179999990E-02	 0.249999997E-02	 0.269432827E-04
    1007	-0.150000036E-02	 0.179999990E-02	 0.249999997E-02	 0.271407151E-04
    1249	-0.120000033E-02	 0.179999990E-02	 0.249999997E-02	 0.265103053E-04
    1491	-0.900000310E-03	 0.179999990E-02	 0.249999997E-02	 0.260099613E-04
    1722	-0.600000286E-03	 0.179999990E-02	 0.249999997E-02	 0.255673210E-04
     398	-0.270000045E-02	 0.179999990E-02	 0.279999998E-02	 0.487605511E-04
     399	-0.240000043E-02	 0.179999990E-02	 0.279999998E-02	 0.308012875E-04
     590	-0.210000040E-02	 0.179999990E-02	 0.279999998E-02	 0.195202703E-04
     799	-0.180000038E-02	 0.179999990E-02	 0.279999998E-02	 0.195306665E-04
    1008	-0.150000036E-02	 0.179999990E-02	 0.279999998E-02	 0.183237748E-04
    1250	-0.120000033E-02	 0.179999990E-02	 0.279999998E-02	 0.177020685E-04
    1492	-0.900000310E-03	 0.179999990E-02	 0.279999998E-02	 0.172525149E-04
    1723	-0.600000286E-03	 0.179999990E-02	 0.279999998E-02	 0.175707013E-04
     400	-0.270000045E-02	 0.179999990E-02	 0.309999998E-02	 0.360355404E-04
     401	-0.240000043E-02	 0.179999990E-02	 0.309999998E-02	 0.223723563E-04
     591	-0.210000040E-02	 0.179999990E-02	 0.309999998E-02	 0.143949302E-04
     800	-0.180000038E-02	 0.179999990E-02	 0.309999998E-02	 0.158093287E-04
    1009	-0.150000036E-02	 0.179999990E-02	 0.309999998E-02	 0.148746180E-04
    1251	-0.120000033E-02	 0.179999990E-02	 0.309999998E-02	 0.138198976E-04
    1493	-0.900000310E-03	 0.179999990E-02	 0.309999998E-02	 0.133273535E-04
    1724	-0.600000286E-03	 0.179999990E-02	 0.309999998E-02	 0.135899429E-04
     402	-0.270000045E-02	 0.179999990E-02	 0.339999999E-02	 0.278425644E-04
     403	-0.240000043E-02	 0.179999990E-02	 0.339999999E-02	 0.170590867E-04
     592	-0.210000040E-02	 0.179999990E-02	 0.339999999E-02	 0.116726391E-04
     801	-0.180000038E-02	 0.179999990E-02	 0.339999999E-02	 0.122340712E-04
    1010	-0.150000036E-02	 0.179999990E-02	 0.339999999E-02	 0.109857862E-04
    1252	-0.120000033E-02	 0.179999990E-02	 0.339999999E-02	 0.103054139E-04
    1494	-0.900000310E-03	 0.179999990E-02	 0.339999999E-02	 0.105983563E-04
    1725	-0.600000286E-03	 0.179999990E-02	 0.339999999E-02	 0.108174695E-04
     404	-0.270000045E-02	 0.179999990E-02	 0.369999999E-02	 0.222232520E-04
     405	-0.240000043E-02	 0.179999990E-02	 0.369999999E-02	 0.136283044E-04
     593	-0.210000040E-02	 0.179999990E-02	 0.369999999E-02	 0.927753920E-05
     802	-0.180000038E-02	 0.179999990E-02	 0.369999999E-02	 0.826492171E-05
    1011	-0.150000036E-02	 0.179999990E-02	 0.369999999E-02	 0.815813929E-05
    1253	-0.120000033E-02	 0.179999990E-02	 0.369999999E-02	 0.838177232E-05
    1495	-0.900000310E-03	 0.179999990E-02	 0.369999999E-02	 0.862478471E-05
    1726	-0.600000286E-03	 0.179999990E-02	 0.369999999E-02	 0.880908544E-05
     406	-0.270000045E-02	 0.179999990E-02	 0.400000000E-02	 0.181910526E-04
     407	-0.240000043E-02	 0.179999990E-02	 0.400000000E-02	 0.112590122E-04
     594	-0.210000040E-02	 0.179999990E-02	 0.400000000E-02	 0.768293423E-05
     803	-0.180000038E-02	 0.179999990E-02	 0.400000000E-02	 0.676963954E-05
    1012	-0.150000036E-02	 0.179999990E-02	 0.400000000E-02	 0.676069906E-05
    1254	-0.120000033E-02	 0.179999990E-02	 0.400000000E-02	 0.694650903E-05
    1496	-0.900000310E-03	 0.179999990E-02	 0.400000000E-02	 0.715069265E-05
    1727	-0.600000286E-03	 0.179999990E-02	 0.400000000E-02	 0.730679533E-05
   13380	-0.240000043E-02	 0.209999993E-02	 0.399999928E-03	 0.804608658E-02
   13328	-0.210000040E-02	 0.209999993E-02	 0.399999928E-03	 0.466346345E-02
   13382	-0.240000043E-02	 0.209999993E-02	 0.999999225E-04	 0.243817694E-02
   13330	-0.210000040E-02	 0.209999993E-02	 0.999999225E-04	 0.165826452E-02
   13277	-0.180000038E-02	 0.209999993E-02	 0.399999928E-03	 0.324066875E-02
   13279	-0.180000038E-02	 0.209999993E-02	 0.999999225E-04	 0.155952351E-02
   13225	-0.150000036E-02	 0.209999993E-02	 0.399999928E-03	 0.260070959E-02
   13226	-0.150000036E-02	 0.209999993E-02	 0.999999225E-04	 0.156977510E-02
   13168	-0.120000033E-02	 0.209999993E-02	 0.399999928E-03	 0.231594982E-02
   13169	-0.120000033E-02	 0.209999993E-02	 0.999999225E-04	 0.156562113E-02
   13108	-0.900000310E-03	 0.209999993E-02	 0.399999928E-03	 0.231739129E-02
   13109	-0.900000310E-03	 0.209999993E-02	 0.999999225E-04	 0.156229773E-02
   13378	-0.240000043E-02	 0.209999993E-02	 0.699999934E-03	 0.879416385E-02
   13326	-0.210000040E-02	 0.209999993E-02	 0.699999934E-03	 0.620799810E-02
   13275	-0.180000038E-02	 0.209999993E-02	 0.699999934E-03	 0.379717561E-02
   13224	-0.150000036E-02	 0.209999993E-02	 0.699999934E-03	 0.403827931E-02
   13167	-0.120000033E-02	 0.209999993E-02	 0.699999934E-03	 0.404676955E-02
   13107	-0.900000310E-03	 0.209999993E-02	 0.699999934E-03	 0.388868691E-02
     595	-0.240000043E-02	 0.209999993E-02	 0.999999940E-03	 0.102373504E-02
     597	-0.210000040E-02	 0.209999993E-02	 0.999999940E-03	 0.101045479E-02
     804	-0.180000038E-02	 0.209999993E-02	 0.999999940E-03	 0.730080433E-03
    1013	-0.150000036E-02	 0.209999993E-02	 0.999999940E-03	 0.798886892E-03
    1255	-0.120000033E-02	 0.209999993E-02	 0.999999940E-03	 0.807789407E-03
    1497	-0.900000310E-03	 0.209999993E-02	 0.999999940E-03	 0.788782137E-03
     596	-0.240000043E-02	 0.209999993E-02	 0.129999995E-02	 0.323719173E-03
     598	-0.210000040E-02	 0.209999993E-02	 0.129999995E-02	 0.291360350E-03
     805	-0.180000038E-02	 0.209999993E-02	 0.129999995E-02	 0.280093395E-03
    1014	-0.150000036E-02	 0.209999993E-02	 0.129999995E-02	 0.268063520E-03
    1256	-0.120000033E-02	 0.209999993E-02	 0.129999995E-02	 0.264115274E-03
    1498	-0.900000310E-03	 0.209999993E-02	 0.129999995E-02	 0.260398703E-03
     599	-0.240000043E-02	 0.209999993E-02	 0.159999995E-02	 0.265692498E-03
     600	-0.210000040E-02	 0.209999993E-02	 0.159999995E-02	 0.188614956E-03
     806	-0.180000038E-02	 0.209999993E-02	 0.159999995E-02	 0.238349683E-03
    1015	-0.150000036E-02	 0.209999993E-02	 0.159999995E-02	 0.224501150E-03
    1257	-0.120000033E-02	 0.209999993E-02	 0.159999995E-02	 0.221067802E-03
    1499	-0.900000310E-03	 0.209999993E-02	 0.159999995E-02	 0.221446466E-03
     601	-0.240000043E-02	 0.209999993E-02	 0.189999996E-02	 0.112441373E-03
     602	-0.210000040E-02	 0.209999993E-02	 0.189999996E-02	 0.736464505E-04
     807	-0.180000038E-02	 0.209999993E-02	 0.189999996E-02	 0.921744552E-04
    1016	-0.150000036E-02	 0.209999993E-02	 0.189999996E-02	 0.876814493E-04
    1258	-0.120000033E-02	 0.209999993E-02	 0.189999996E-02	 0.867824434E-04
    1500	-0.900000310E-03	 0.209999993E-02	 0.189999996E-02	 0.865462382E-04
     603	-0.240000043E-02	 0.209999993E-02	 0.219999996E-02	 0.627673135E-04
     604	-0.210000040E-02	 0.209999993E-02	 0.219999996E-02	 0.387426070E-04
     808	-0.180000038E-02	 0.209999993E-02	 0.219999996E-02	 0.472982451E-04
    1017	-0.150000036E-02	 0.209999993E-02	 0.219999996E-02	 0.451606484E-04
    1259	-0.120000033E-02	 0.209999993E-02	 0.219999996E-02	 0.448396916E-04
    1501	-0.900000310E-03	 0.209999993E-02	 0.219999996E-02	 0.446916466E-04
     605	-0.240000043E-02	 0.209999993E-02	 0.249999997E-02	 0.400065200E-04
     606	-0.210000040E-02	 0.209999993E-02	 0.249999997E-02	 0.241789140E-04
     809	-0.180000038E-02	 0.209999993E-02	 0.249999997E-02	 0.288325164E-04
    1018	-0.150000036E-02	 0.209999993E-02	 0.249999997E-02	 0.275312850E-04
    1260	-0.120000033E-02	 0.209999993E-02	 0.249999997E-02	 0.273032264E-04
    1502	-0.900000310E-03	 0.209999993E-02	 0.249999997E-02	 0.271018552E-04
     607	-0.240000043E-02	 0.209999993E-02	 0.279999998E-02	 0.279906249E-04
     608	-0.210000040E-02	 0.209999993E-02	 0.279999998E-02	 0.166685376E-04
     810	-0.180000038E-02	 0.209999993E-02	 0.279999998E-02	 0.195202703E-04
    1019	-0.150000036E-02	 0.209999993E-02	 0.279999998E-02	 0.192638647E-04
    1261	-0.120000033E-02	 0.209999993E-02	 0.279999998E-02	 0.191900350E-04
    1503	-0.900000310E-03	 0.209999993E-02	 0.279999998E-02	 0.183663318E-04
     609	-0.240000043E-02	 0.209999993E-02	 0.309999998E-02	 0.207668075E-04
     610	-0.210000040E-02	 0.209999993E-02	 0.309999998E-02	 0.122829420E-04
     811	-0.180000038E-02	 0.209999993E-02	 0.309999998E-02	 0.143949302E-04
    1020	-0.150000036E-02	 0.209999993E-02	 0.309999998E-02	 0.155428056E-04
    1262	-0.120000033E-02	 0.209999993E-02	 0.309999998E-02	 0.156515216E-04
    1504	-0.900000310E-03	 0.209999993E-02	 0.309999998E-02	 0.150722575E-04
     611	-0.240000043E-02	 0.209999993E-02	 0.339999999E-02	 0.160826406E-04
     612	-0.210000040E-02	 0.209999993E-02	 0.339999999E-02	 0.957865363E-05
     812	-0.180000038E-02	 0.209999993E-02	 0.339999999E-02	 0.116726391E-04
    1021	-0.150000036E-02	 0.209999993E-02	 0.339999999E-02	 0.121913106E-04
    1263	-0.120000033E-02	 0.209999993E-02	 0.339999999E-02	 0.116994873E-04
    1505	-0.900000310E-03	 0.209999993E-02	 0.339999999E-02	 0.110156665E-04
     613	-0.240000043E-02	 0.209999993E-02	 0.369999999E-02	 0.128624847E-04
     614	-0.210000040E-02	 0.209999993E-02	 0.369999999E-02	 0.756707384E-05
     813	-0.180000038E-02	 0.209999993E-02	 0.369999999E-02	 0.927753920E-05
    1022	-0.150000036E-02	 0.209999993E-02	 0.369999999E-02	 0.849259746E-05
    1264	-0.120000033E-02	 0.209999993E-02	 0.369999999E-02	 0.824095775E-05
    1506	-0.900000310E-03	 0.209999993E-02	 0.369999999E-02	 0.803861898E-05
     615	-0.240000043E-02	 0.209999993E-02	 0.400000000E-02	 0.105426402E-04
     616	-0.210000040E-02	 0.209999993E-02	 0.400000000E-02	 0.619700908E-05
     814	-0.180000038E-02	 0.209999993E-02	 0.400000000E-02	 0.768293423E-05
    1023	-0.150000036E-02	 0.209999993E-02	 0.400000000E-02	 0.703552592E-05
    1265	-0.120000033E-02	 0.209999993E-02	 0.400000000E-02	 0.673468177E-05
    1507	-0.900000310E-03	 0.209999993E-02	 0.400000000E-02	 0.655948718E-05
   13329	-0.210000040E-02	 0.239999995E-02	 0.399999928E-03	 0.804608658E-02
   13278	-0.180000038E-02	 0.239999995E-02	 0.399999928E-03	 0.641607401E-02
   13331	-0.210000040E-02	 0.239999995E-02	 0.999999225E-04	 0.243817695E-02
   13280	-0.180000038E-02	 0.239999995E-02	 0.999999225E-04	 0.173755112E-02
   13220	-0.150000036E-02	 0.239999995E-02	 0.399999928E-03	 0.404173259E-02
   13222	-0.150000036E-02	 0.239999995E-02	 0.999999225E-04	 0.168751405E-02
   13163	-0.120000033E-02	 0.239999995E-02	 0.399999928E-03	 0.320092739E-02
   13165	-0.120000033E-02	 0.239999995E-02	 0.999999225E-04	 0.156133579E-02
   13105	-0.900000310E-03	 0.239999995E-02	 0.399999928E-03	 0.258148487E-02
   13106	-0.900000310E-03	 0.239999995E-02	 0.999999225E-04	 0.156785206E-02
   13327	-0.210000040E-02	 0.239999995E-02	 0.699999934E-03	 0.879416385E-02
   13276	-0.180000038E-02	 0.239999995E-02	 0.699999934E-03	 0.795519350E-02
   13218	-0.150000036E-02	 0.239999995E-02	 0.699999934E-03	 0.711269026E-02
   13161	-0.120000033E-02	 0.239999995E-02	 0.699999934E-03	 0.396602266E-02
   13104	-0.900000310E-03	 0.239999995E-02	 0.699999934E-03	 0.405474842E-02
     619	-0.210000040E-02	 0.239999995E-02	 0.999999940E-03	 0.102373504E-02
     815	-0.180000038E-02	 0.239999995E-02	 0.999999940E-03	 0.102697323E-02
    1024	-0.150000036E-02	 0.239999995E-02	 0.999999940E-03	 0.121497589E-02
    1266	-0.120000033E-02	 0.239999995E-02	 0.999999940E-03	 0.776005359E-03
    1508	-0.900000310E-03	 0.239999995E-02	 0.999999940E-03	 0.799123926E-03
     618	-0.240000043E-02	 0.239999995E-02	 0.129999995E-02	 0.289985917E-03
     617	-0.240000043E-02	 0.239999995E-02	 0.999999940E-03	 0.578850154E-03
     620	-0.210000040E-02	 0.239999995E-02	 0.129999995E-02	 0.323719173E-03
     816	-0.180000038E-02	 0.239999995E-02	 0.129999995E-02	 0.400946792E-03
    1025	-0.150000036E-02	 0.239999995E-02	 0.129999995E-02	 0.339593375E-03
    1267	-0.120000033E-02	 0.239999995E-02	 0.129999995E-02	 0.270134474E-03
    1509	-0.900000310E-03	 0.239999995E-02	 0.129999995E-02	 0.268542333E-03
     621	-0.240000043E-02	 0.239999995E-02	 0.159999995E-02	 0.302727047E-03
     622	-0.210000040E-02	 0.239999995E-02	 0.159999995E-02	 0.265692498E-03
     817	-0.180000038E-02	 0.239999995E-02	 0.159999995E-02	 0.352903122E-03
    1026	-0.150000036E-02	 0.239999995E-02	 0.159999995E-02	 0.243846236E-03
    1268	-0.120000033E-02	 0.239999995E-02	 0.159999995E-02	 0.224061514E-03
    1510	-0.900000310E-03	 0.239999995E-02	 0.159999995E-02	 0.215493771E-03
     623	-0.240000043E-02	 0.239999995E-02	 0.189999996E-02	 0.144102841E-03
     624	-0.210000040E-02	 0.239999995E-02	 0.189999996E-02	 0.112441373E-03
     818	-0.180000038E-02	 0.239999995E-02	 0.189999996E-02	 0.139567780E-03
    1027	-0.150000036E-02	 0.239999995E-02	 0.189999996E-02	 0.942216850E-04
    1269	-0.120000033E-02	 0.239999995E-02	 0.189999996E-02	 0.882900470E-04
    1511	-0.900000310E-03	 0.239999995E-02	 0.189999996E-02	 0.848240963E-04
     625	-0.240000043E-02	 0.239999995E-02	 0.219999996E-02	 0.842832218E-04
     626	-0.210000040E-02	 0.239999995E-02	 0.219999996E-02	 0.627673136E-04
     819	-0.180000038E-02	 0.239999995E-02	 0.219999996E-02	 0.736336689E-04
    1028	-0.150000036E-02	 0.239999995E-02	 0.219999996E-02	 0.487883723E-04
    1270	-0.120000033E-02	 0.239999995E-02	 0.219999996E-02	 0.457757190E-04
    1512	-0.900000310E-03	 0.239999995E-02	 0.219999996E-02	 0.440262781E-04
     627	-0.240000043E-02	 0.239999995E-02	 0.249999997E-02	 0.547439021E-04
     628	-0.210000040E-02	 0.239999995E-02	 0.249999997E-02	 0.400065200E-04
     820	-0.180000038E-02	 0.239999995E-02	 0.249999997E-02	 0.453154386E-04
    1029	-0.150000036E-02	 0.239999995E-02	 0.249999997E-02	 0.300006469E-04
    1271	-0.120000033E-02	 0.239999995E-02	 0.249999997E-02	 0.281433148E-04
    1513	-0.900000310E-03	 0.239999995E-02	 0.249999997E-02	 0.269851535E-04
     629	-0.240000043E-02	 0.239999995E-02	 0.279999998E-02	 0.391136997E-04
     630	-0.210000040E-02	 0.239999995E-02	 0.279999998E-02	 0.279906249E-04
     821	-0.180000038E-02	 0.239999995E-02	 0.279999998E-02	 0.308012875E-04
    1030	-0.150000036E-02	 0.239999995E-02	 0.279999998E-02	 0.203824047E-04
    1272	-0.120000033E-02	 0.239999995E-02	 0.279999998E-02	 0.197143166E-04
    1514	-0.900000310E-03	 0.239999995E-02	 0.279999998E-02	 0.195159852E-04
     631	-0.240000043E-02	 0.239999995E-02	 0.309999998E-02	 0.293697409E-04
     632	-0.210000040E-02	 0.239999995E-02	 0.309999998E-02	 0.207668075E-04
     822	-0.180000038E-02	 0.239999995E-02	 0.309999998E-02	 0.223723562E-04
    1031	-0.150000036E-02	 0.239999995E-02	 0.309999998E-02	 0.148417830E-04
    1273	-0.120000033E-02	 0.239999995E-02	 0.309999998E-02	 0.158117997E-04
    1515	-0.900000310E-03	 0.239999995E-02	 0.309999998E-02	 0.157664197E-04
     633	-0.240000043E-02	 0.239999995E-02	 0.339999999E-02	 0.229577670E-04
     634	-0.210000040E-02	 0.239999995E-02	 0.339999999E-02	 0.160826406E-04
     823	-0.180000038E-02	 0.239999995E-02	 0.339999999E-02	 0.170590867E-04
    1032	-0.150000036E-02	 0.239999995E-02	 0.339999999E-02	 0.116286719E-04
    1274	-0.120000033E-02	 0.239999995E-02	 0.339999999E-02	 0.127261847E-04
    1516	-0.900000310E-03	 0.239999995E-02	 0.339999999E-02	 0.122655628E-04
     635	-0.240000043E-02	 0.239999995E-02	 0.369999999E-02	 0.184708832E-04
     636	-0.210000040E-02	 0.239999995E-02	 0.369999999E-02	 0.128624848E-04
     824	-0.180000038E-02	 0.239999995E-02	 0.369999999E-02	 0.136283044E-04
    1033	-0.150000036E-02	 0.239999995E-02	 0.369999999E-02	 0.943154542E-05
    1275	-0.120000033E-02	 0.239999995E-02	 0.369999999E-02	 0.856917811E-05
    1517	-0.900000310E-03	 0.239999995E-02	 0.369999999E-02	 0.815933092E-05
     637	-0.240000043E-02	 0.239999995E-02	 0.400000000E-02	 0.152030650E-04
     638	-0.210000040E-02	 0.239999995E-02	 0.400000000E-02	 0.105426402E-04
     825	-0.180000038E-02	 0.239999995E-02	 0.400000000E-02	 0.112590122E-04
    1034	-0.150000036E-02	 0.239999995E-02	 0.400000000E-02	 0.780348853E-05
    1276	-0.120000033E-02	 0.239999995E-02	 0.400000000E-02	 0.700193433E-05
    1518	-0.900000310E-03	 0.239999995E-02	 0.400000000E-02	 0.666246129E-05
   13221	-0.150000036E-02	 0.269999998E-02	 0.399999928E-03	 0.799525346E-02
   13164	-0.120000033E-02	 0.269999998E-02	 0.399999928E-03	 0.649746695E-02
   13223	-0.150000036E-02	 0.269999998E-02	 0.999999225E-04	 0.243817330E-02
   13166	-0.120000033E-02	 0.269999998E-02	 0.999999225E-04	 0.173754788E-02
   13100	-0.900000310E-03	 0.269999998E-02	 0.399999928E-03	 0.395105008E-02
   13102	-0.900000310E-03	 0.269999998E-02	 0.999999225E-04	 0.167303631E-02
   13219	-0.150000036E-02	 0.269999998E-02	 0.699999934E-03	 0.987787787E-02
   13162	-0.120000033E-02	 0.269999998E-02	 0.699999934E-03	 0.809012760E-02
   13098	-0.900000310E-03	 0.269999998E-02	 0.699999934E-03	 0.690530331E-02
    1037	-0.150000036E-02	 0.269999998E-02	 0.999999940E-03	 0.123454983E-02
    1277	-0.120000033E-02	 0.269999998E-02	 0.999999940E-03	 0.106668717E-02
    1519	-0.900000310E-03	 0.269999998E-02	 0.999999940E-03	 0.116992343E-02
    1036	-0.180000038E-02	 0.269999998E-02	 0.129999995E-02	 0.352583942E-03
    1035	-0.180000038E-02	 0.269999998E-02	 0.999999940E-03	 0.565381955E-03
    1038	-0.150000036E-02	 0.269999998E-02	 0.129999995E-02	 0.299267118E-03
    1278	-0.120000033E-02	 0.269999998E-02	 0.129999995E-02	 0.333190855E-03
    1520	-0.900000310E-03	 0.269999998E-02	 0.129999995E-02	 0.288479150E-03
    1039	-0.180000038E-02	 0.269999998E-02	 0.159999995E-02	 0.450801571E-03
    1040	-0.150000036E-02	 0.269999998E-02	 0.159999995E-02	 0.304892899E-03
    1279	-0.120000033E-02	 0.269999998E-02	 0.159999995E-02	 0.201256769E-03
    1521	-0.900000310E-03	 0.269999998E-02	 0.159999995E-02	 0.199924941E-03
    1041	-0.180000038E-02	 0.269999998E-02	 0.189999996E-02	 0.197200908E-03
    1042	-0.150000036E-02	 0.269999998E-02	 0.189999996E-02	 0.126649949E-03
    1280	-0.120000033E-02	 0.269999998E-02	 0.189999996E-02	 0.807213731E-04
